# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Pd
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
     275.0       3.2       7.9      10.0      40.6
     280.0       3.3       7.9      10.1      41.5
     285.0       3.3       8.0      10.2      42.4
     290.0       3.3       8.1      10.3      43.2
     295.0       3.4       8.2      10.4      44.1
     300.0       3.4       8.3      10.5      45.0
     305.0       3.4       8.4      10.6      45.9
     310.0       3.5       8.4      10.7      46.8
     315.0       3.5       8.5      10.8      47.7
     320.0       3.5       8.6      10.9      48.6
     325.0       3.5       8.7      11.0      49.5
     330.0       3.6       8.8      11.1      50.4
     335.0       3.6       8.8      11.2      51.3
     340.0       3.6       8.9      11.3      52.2
     345.0       3.7       9.0      11.4      53.1
     350.0       3.7       9.1      11.5      54.1
     355.0       3.7       9.2      11.6      55.0
     360.0       3.7       9.3      11.7      55.9
     365.0       3.8       9.3      11.8      56.9
     370.0       3.8       9.4      11.9      57.8
     375.0       3.8       9.5      12.0      58.8
     380.0       3.8       9.6      12.1      59.7
     385.0       3.9       9.7      12.2      60.7
     390.0       3.9       9.7      12.3      61.6
     395.0       3.9       9.8      12.4      62.6
     400.0       3.9       9.9      12.5      63.6
     405.0       4.0      10.0      12.6      64.6
     410.0       4.0      10.1      12.7      65.5
     415.0       4.0      10.1      12.8      66.5
     420.0       4.0      10.2      13.0      67.5
     425.0       4.1      10.3      13.1      68.5
     430.0       4.1      10.4      13.2      69.5
     435.0       4.1      10.5      13.3      70.5
     440.0       4.1      10.5      13.4      71.5
     445.0       4.2      10.6      13.5      72.6
     450.0       4.2      10.7      13.6      73.6
     455.0       4.2      10.8      13.8      74.6
     460.0       4.2      10.9      13.9      75.6
     465.0       4.2      10.9      14.0      76.7
     470.0       4.3      11.0      14.1      77.7
     475.0       4.3      11.1      14.2      78.7
     480.0       4.3      11.2      14.3      79.8
     485.0       4.3      11.3      14.5      80.8
     490.0       4.3      11.3      14.6      81.9
     495.0       4.4      11.4      14.7      82.9
     500.0       4.4      11.5      14.8      84.0
     505.0       4.4      11.6      15.0      85.1
     510.0       4.4      11.7      15.1      86.2
     515.0       4.5      11.7      15.2      87.2
     520.0       4.5      11.8      15.3      88.3
     525.0       4.5      11.9      15.4      89.4
     530.0       4.5      12.0      15.6      90.5
     535.0       4.5      12.0      15.7      91.6
     540.0       4.6      12.1      15.8      92.7
     545.0       4.6      12.2      15.9      93.8
     550.0       4.6      12.3      16.1      94.9
     555.0       4.6      12.4      16.2      96.0
     560.0       4.6      12.4      16.3      97.1
     565.0       4.7      12.5      16.5      98.2
     570.0       4.7      12.6      16.6      99.4
     575.0       4.7      12.7      16.7     100.5
     580.0       4.7      12.7      16.8     101.6
     585.0       4.7      12.8      17.0     102.8
     590.0       4.8      12.9      17.1     103.9
     595.0       4.8      13.0      17.2     105.0
     600.0       4.8      13.1      17.4     106.2
     605.0       4.8      13.1      17.5     107.3
     610.0       4.8      13.2      17.6     108.5
     615.0       4.8      13.3      17.8     109.6
     620.0       4.9      13.4      17.9     110.8
     625.0       4.9      13.4      18.0     112.0
     630.0       4.9      13.5      18.2     113.2
     635.0       4.9      13.6      18.3     114.3
     640.0       4.9      13.7      18.4     115.5
     645.0       5.0      13.7      18.6     116.7
     650.0       5.0      13.8      18.7     117.9
     655.0       5.0      13.9      18.9     119.1
     660.0       5.0      14.0      19.0     120.3
     665.0       5.0      14.0      19.1     121.5
     670.0       5.0      14.1      19.3     122.7
     675.0       5.1      14.2      19.4     123.9
     680.0       5.1      14.3      19.5     125.1
     685.0       5.1      14.3      19.7     126.3
     690.0       5.1      14.4      19.8     127.5
     695.0       5.1      14.5      20.0     128.7
     700.0       5.1      14.6      20.1     129.9
     705.0       5.2      14.6      20.3     131.2
     710.0       5.2      14.7      20.4     132.4
     715.0       5.2      14.8      20.5     133.6
     720.0       5.2      14.9      20.7     134.9
     725.0       5.2      14.9      20.8     136.1
     730.0       5.3      15.0      21.0     137.3
     735.0       5.3      15.1      21.1     138.6
     740.0       5.3      15.2      21.3     139.8
     745.0       5.3      15.2      21.4     141.1
     750.0       5.3      15.3      21.5     142.3
     755.0       5.3      15.4      21.7     143.6
     760.0       5.4      15.4      21.8     144.8
     765.0       5.4      15.5      22.0     146.1
     770.0       5.4      15.6      22.1     147.4
     775.0       5.4      15.7      22.3     148.6
     780.0       5.4      15.7      22.4     149.9
     785.0       5.4      15.8      22.6     151.2
     790.0       5.5      15.9      22.7     152.4
     795.0       5.5      16.0      22.9     153.7
     800.0       5.5      16.0      23.0     155.0
     805.0       5.5      16.1      23.2     156.3
     810.0       5.5      16.2      23.3     157.6
     815.0       5.5      16.2      23.5     158.8
     820.0       5.5      16.3      23.6     160.1
     825.0       5.6      16.4      23.8     161.4
     830.0       5.6      16.5      23.9     162.7
     835.0       5.6      16.5      24.1     164.0
     840.0       5.6      16.6      24.2     165.3
     845.0       5.6      16.7      24.4     166.6
     850.0       5.6      16.7      24.5     167.9
     855.0       5.7      16.8      24.7     169.2
     860.0       5.7      16.9      24.8     170.5
     865.0       5.7      16.9      25.0     171.8
     870.0       5.7      17.0      25.1     173.1
     875.0       5.7      17.1      25.3     174.5
     880.0       5.7      17.2      25.5     175.8
     885.0       5.8      17.2      25.6     177.1
     890.0       5.8      17.3      25.8     178.4
     895.0       5.8      17.4      25.9     179.7
     900.0       5.8      17.4      26.1     181.1
     905.0       5.8      17.5      26.2     182.4
     910.0       5.8      17.6      26.4     183.7
     915.0       5.8      17.6      26.5     185.0
     920.0       5.9      17.7      26.7     186.4
     925.0       5.9      17.8      26.9     187.7
     930.0       5.9      17.9      27.0     189.0
     935.0       5.9      17.9      27.2     190.4
     940.0       5.9      18.0      27.3     191.7
     945.0       5.9      18.1      27.5     193.1
     950.0       6.0      18.1      27.7     194.4
     955.0       6.0      18.2      27.8     195.7
     960.0       6.0      18.3      28.0     197.1
     965.0       6.0      18.3      28.1     198.4
     970.0       6.0      18.4      28.3     199.8
     975.0       6.0      18.5      28.5     201.1
     980.0       6.0      18.5      28.6     202.5
     985.0       6.1      18.6      28.8     203.8
     990.0       6.1      18.7      29.0     205.2
     995.0       6.1      18.8      29.1     206.6
    1000.0       6.1      18.8      29.3     207.9
    1005.0       6.1      18.9      29.4     209.3
    1010.0       6.1      19.0      29.6     210.7
    1015.0       6.1      19.0      29.8     212.1
    1020.0       6.2      19.1      29.9     213.4
    1025.0       6.2      19.2      30.1     214.8
    1030.0       6.2      19.2      30.3     216.2
    1035.0       6.2      19.3      30.4     217.6
    1040.0       6.2      19.4      30.6     218.9
    1045.0       6.2      19.4      30.8     220.3
    1050.0       6.2      19.5      30.9     221.7
    1055.0       6.3      19.6      31.1     223.1
    1060.0       6.3      19.6      31.3     224.5
    1065.0       6.3      19.7      31.4     225.9
    1070.0       6.3      19.8      31.6     227.3
    1075.0       6.3      19.8      31.8     228.6
    1080.0       6.3      19.9      31.9     230.0
    1085.0       6.3      20.0      32.1     231.4
    1090.0       6.4      20.0      32.3     232.8
    1095.0       6.4      20.1      32.4     234.2
    1100.0       6.4      20.2      32.6     235.6
    1105.0       6.4      20.2      32.8     237.0
    1110.0       6.4      20.3      33.0     238.4
    1115.0       6.4      20.4      33.1     239.8
    1120.0       6.4      20.4      33.3     241.2
    1125.0       6.5      20.5      33.5     242.6
    1130.0       6.5      20.6      33.7     244.1
    1135.0       6.5      20.6      33.8     245.5
    1140.0       6.5      20.7      34.0     246.9
    1145.0       6.5      20.8      34.2     248.3
    1150.0       6.5      20.8      34.3     249.7
    1155.0       6.5      20.9      34.5     251.1
    1160.0       6.6      21.0      34.7     252.5
    1165.0       6.6      21.0      34.9     254.0
    1170.0       6.6      21.1      35.0     255.4
    1175.0       6.6      21.2      35.2     256.8
    1180.0       6.6      21.2      35.4     258.2
    1185.0       6.6      21.3      35.6     259.6
    1190.0       6.6      21.4      35.7     261.1
    1195.0       6.7      21.4      35.9     262.5
    1200.0       6.7      21.5      36.1     263.9
    1205.0       6.7      21.6      36.3     265.4
    1210.0       6.7      21.6      36.4     266.8
    1215.0       6.7      21.7      36.6     268.2
    1220.0       6.7      21.8      36.8     269.7
    1225.0       6.7      21.8      37.0     271.1
    1230.0       6.7      21.9      37.2     272.5
    1235.0       6.8      22.0      37.3     274.0
    1240.0       6.8      22.0      37.5     275.4
    1245.0       6.8      22.1      37.7     276.8
    1250.0       6.8      22.2      37.9     278.3
    1255.0       6.8      22.2      38.1     279.7
    1260.0       6.8      22.3      38.2     281.2
    1265.0       6.8      22.4      38.4     282.6
    1270.0       6.9      22.4      38.6     284.1
    1275.0       6.9      22.5      38.8     285.5
    1280.0       6.9      22.6      39.0     287.0
    1285.0       6.9      22.6      39.1     288.4
    1290.0       6.9      22.7      39.3     289.9
    1295.0       6.9      22.7      39.5     291.3
    1300.0       6.9      22.8      39.7     292.8
    1305.0       6.9      22.9      39.9     294.3
    1310.0       7.0      22.9      40.1     295.7
    1315.0       7.0      23.0      40.2     297.2
    1320.0       7.0      23.1      40.4     298.7
    1325.0       7.0      23.1      40.6     300.1
    1330.0       7.0      23.2      40.8     301.6
    1335.0       7.0      23.3      41.0     303.1
    1340.0       7.0      23.3      41.2     304.5
    1345.0       7.1      23.4      41.3     306.0
    1350.0       7.1      23.5      41.5     307.5
    1355.0       7.1      23.5      41.7     308.9
    1360.0       7.1      23.6      41.9     310.4
    1365.0       7.1      23.7      42.1     311.9
    1370.0       7.1      23.7      42.3     313.4
    1375.0       7.1      23.8      42.5     314.9
    1380.0       7.1      23.8      42.6     316.3
    1385.0       7.2      23.9      42.8     317.8
    1390.0       7.2      24.0      43.0     319.3
    1395.0       7.2      24.0      43.2     320.8
    1400.0       7.2      24.1      43.4     322.3
    1405.0       7.2      24.2      43.6     323.8
    1410.0       7.2      24.2      43.8     325.3
    1415.0       7.2      24.3      44.0     326.8
    1420.0       7.2      24.4      44.2     328.2
    1425.0       7.3      24.4      44.3     329.7
    1430.0       7.3      24.5      44.5     331.2
    1435.0       7.3      24.6      44.7     332.7
    1440.0       7.3      24.6      44.9     334.2
    1445.0       7.3      24.7      45.1     335.7
    1450.0       7.3      24.7      45.3     337.2
    1455.0       7.3      24.8      45.5     338.7
    1460.0       7.3      24.9      45.7     340.2
    1465.0       7.4      24.9      45.9     341.7
    1470.0       7.4      25.0      46.1     343.2
    1475.0       7.4      25.1      46.3     344.8
    1480.0       7.4      25.1      46.5     346.3
    1485.0       7.4      25.2      46.7     347.8
    1490.0       7.4      25.3      46.8     349.3
    1495.0       7.4      25.3      47.0     350.8
    1500.0       7.5      25.4      47.2     352.3
    1505.0       7.5      25.4      47.4     353.8
    1510.0       7.5      25.5      47.6     355.4
    1515.0       7.5      25.6      47.8     356.9
    1520.0       7.5      25.6      48.0     358.4
    1525.0       7.5      25.7      48.2     359.9
    1530.0       7.5      25.8      48.4     361.4
    1535.0       7.5      25.8      48.6     363.0
    1540.0       7.6      25.9      48.8     364.5
    1545.0       7.6      26.0      49.0     366.0
    1550.0       7.6      26.0      49.2     367.5
    1555.0       7.6      26.1      49.4     369.1
    1560.0       7.6      26.1      49.6     370.6
    1565.0       7.6      26.2      49.8     372.1
    1570.0       7.6      26.3      50.0     373.7
    1575.0       7.6      26.3      50.2     375.2
    1580.0       7.7      26.4      50.4     376.8
    1585.0       7.7      26.5      50.6     378.3
    1590.0       7.7      26.5      50.8     379.8
    1595.0       7.7      26.6      51.0     381.4
    1600.0       7.7      26.6      51.2     382.9
    1605.0       7.7      26.7      51.4     384.5
    1610.0       7.7      26.8      51.6     386.0
    1615.0       7.7      26.8      51.8     387.6
    1620.0       7.7      26.9      52.0     389.1
    1625.0       7.8      27.0      52.2     390.7
    1630.0       7.8      27.0      52.4     392.2
    1635.0       7.8      27.1      52.6     393.8
    1640.0       7.8      27.2      52.8     395.3
    1645.0       7.8      27.2      53.0     396.9
    1650.0       7.8      27.3      53.2     398.4
    1655.0       7.8      27.3      53.4     400.0
    1660.0       7.8      27.4      53.6     401.6
    1665.0       7.9      27.5      53.8     403.1
    1670.0       7.9      27.5      54.0     404.7
    1675.0       7.9      27.6      54.2     406.3
    1680.0       7.9      27.7      54.4     407.9
    1685.0       7.9      27.7      54.6     409.4
    1690.0       7.9      27.8      54.8     411.0
    1695.0       7.9      27.8      55.0     412.6
    1700.0       7.9      27.9      55.2     414.1
    1705.0       8.0      28.0      55.4     415.7
    1710.0       8.0      28.0      55.6     417.3
    1715.0       8.0      28.1      55.9     418.9
    1720.0       8.0      28.2      56.1     420.5
    1725.0       8.0      28.2      56.3     422.0
    1730.0       8.0      28.3      56.5     423.6
    1735.0       8.0      28.3      56.7     425.2
    1740.0       8.0      28.4      56.9     426.8
    1745.0       8.1      28.5      57.1     428.4
    1750.0       8.1      28.5      57.3     430.0
    1755.0       8.1      28.6      57.5     431.6
    1760.0       8.1      28.7      57.7     433.2
    1765.0       8.1      28.7      57.9     434.8
    1770.0       8.1      28.8      58.1     436.4
    1775.0       8.1      28.8      58.4     438.0
    1780.0       8.1      28.9      58.6     439.5
    1785.0       8.1      29.0      58.8     441.1
    1790.0       8.2      29.0      59.0     442.7
    1795.0       8.2      29.1      59.2     444.3
    1800.0       8.2      29.1      59.4     446.0
    1805.0       8.2      29.2      59.6     447.6
    1810.0       8.2      29.3      59.8     449.2
    1815.0       8.2      29.3      60.0     450.8
    1820.0       8.2      29.4      60.3     452.4
    1825.0       8.2      29.5      60.5     454.0
    1830.0       8.3      29.5      60.7     455.6
    1835.0       8.3      29.6      60.9     457.2
    1840.0       8.3      29.6      61.1     458.8
    1845.0       8.3      29.7      61.3     460.5
    1850.0       8.3      29.8      61.5     462.1
    1855.0       8.3      29.8      61.7     463.7
    1860.0       8.3      29.9      62.0     465.3
    1865.0       8.3      30.0      62.2     467.0
    1870.0       8.3      30.0      62.4     468.6
    1875.0       8.4      30.1      62.6     470.2
    1880.0       8.4      30.1      62.8     471.9
    1885.0       8.4      30.2      63.0     473.5
    1890.0       8.4      30.3      63.2     475.1
    1895.0       8.4      30.3      63.5     476.7
    1900.0       8.4      30.4      63.7     478.4
    1905.0       8.4      30.4      63.9     480.0
    1910.0       8.4      30.5      64.1     481.7
    1915.0       8.5      30.6      64.3     483.3
    1920.0       8.5      30.6      64.5     484.9
    1925.0       8.5      30.7      64.8     486.6
    1930.0       8.5      30.8      65.0     488.2
    1935.0       8.5      30.8      65.2     489.9
    1940.0       8.5      30.9      65.4     491.5
    1945.0       8.5      30.9      65.6     493.2
    1950.0       8.5      31.0      65.9     494.8
    1955.0       8.5      31.1      66.1     496.5
    1960.0       8.6      31.1      66.3     498.1
    1965.0       8.6      31.2      66.5     499.8
    1970.0       8.6      31.2      66.7     501.5
    1975.0       8.6      31.3      67.0     503.1
    1980.0       8.6      31.4      67.2     504.8
    1985.0       8.6      31.4      67.4     506.4
    1990.0       8.6      31.5      67.6     508.1
    1995.0       8.6      31.6      67.8     509.8
    2495.0       9.7      37.6      91.2     685.4
    2995.0      10.8      43.5     117.0     877.6
    3495.0      11.7      49.2     145.0    1086.7
    3995.0      12.7      54.8     175.1    1312.6
    4495.0      13.5      60.4     207.3    1555.3
    4995.0      14.4      65.9     241.5    1814.7
    5495.0      15.2      71.3     277.6    2090.6
    5995.0      16.1      76.6     315.6    2382.8
    6495.0      16.9      81.9     355.3    2691.3
    6995.0      17.6      87.2     396.8    3015.5
    7495.0      18.4      92.3     440.0    3354.8
    7995.0      19.1      97.5     484.9    3708.8
    8495.0      19.9     102.6     531.5    4077.3
    8995.0      20.6     107.7     579.7    4460.0
    9495.0      21.3     112.7     629.4    4856.9
    9995.0      22.0     117.7     680.8    5267.7
   10495.0      22.7     122.7     733.6    5692.3
   10995.0      23.4     127.6     788.0    6130.7
   11495.0      24.1     132.5     843.9    6582.8
   11995.0      24.8     137.4     901.3    7048.4
   12495.0      25.5     142.3     960.1    7527.4
   12995.0      26.1     147.1    1020.4    8019.8
   13495.0      26.8     152.0    1082.1    8525.6
   13995.0      27.4     156.8    1145.2    9044.5
   14495.0      28.1     161.5    1209.7    9576.7
   14995.0      28.7     166.3    1275.6   10121.9
   15495.0      29.3     171.0    1342.8   10680.2
   15995.0      30.0     175.8    1411.4   11251.5
   16495.0      30.6     180.5    1481.4   11835.7
   16995.0      31.2     185.2    1552.7   12432.7
   17495.0      31.8     189.9    1625.3   13042.6
   17995.0      32.4     194.5    1699.2   13665.2
   18495.0      33.0     199.2    1774.4   14300.6
   18995.0      33.7     203.8    1850.9   14948.6
   19495.0      34.3     208.4    1928.7   15609.2
   19995.0      34.8     213.0    2007.7   16282.4
   20495.0      35.4     217.6    2088.0   16968.1
   20995.0      36.0     222.2    2169.6   17666.3
   21495.0      36.6     226.8    2252.3   18376.9
   21995.0      37.2     231.3    2336.4   19099.9
   22495.0      37.8     235.9    2421.6   19835.3
   22995.0      38.3     240.4    2508.1   20583.0
   23495.0      38.9     244.9    2595.7   21342.9
   23995.0      39.5     249.4    2684.6   22115.1
   24495.0      40.0     253.9    2774.7   22899.6
   24995.0      40.6     258.4    2865.9   23696.1
   25495.0      41.2     262.9    2958.4   24504.9
   25995.0      41.7     267.4    3052.0   25325.7
   26495.0      42.3     271.9    3146.7   26158.5
   26995.0      42.8     276.3    3242.6   27003.4
   27495.0      43.4     280.8    3339.7   27860.4
   27995.0      43.9     285.2    3437.9   28729.2
   28495.0      44.5     289.6    3537.3   29610.1
   28995.0      45.0     294.0    3637.7   30502.8
   29495.0      45.5     298.5    3739.3   31407.4
   29995.0      46.1     302.9    3842.1   32323.8
   30495.0      46.6     307.3    3945.2   33245.0
   30995.0      47.1     311.7    4048.4   34166.2
   31495.0      47.7     316.1    4151.6   35087.4
   31995.0      48.2     320.5    4254.7   36008.6
   32495.0      48.7     324.9    4357.9   36929.8
   32995.0      49.3     329.3    4461.1   37850.9
   33495.0      49.8     333.7    4564.2   38772.1
   33995.0      50.3     338.1    4667.4   39693.3
   34495.0      50.9     342.5    4770.6   40614.5
   34995.0      51.4     346.9    4873.7   41535.7
   35495.0      51.9     351.3    4976.9   42456.8
   35995.0      52.5     355.7    5080.1   43378.0
   36495.0      53.0     360.1    5183.2   44299.2
   36995.0      53.5     364.5    5286.4   45220.4
   37495.0      54.1     368.9    5389.6   46141.6
   37995.0      54.6     373.2    5492.7   47062.8
   38495.0      55.1     377.6    5595.9   47983.9
   38995.0      55.7     382.0    5699.1   48905.1
   39495.0      56.2     386.4    5802.2   49826.3
   39995.0      56.7     390.8    5905.4   50747.5
   40495.0      57.3     395.2    6008.6   51668.7
   40995.0      57.8     399.6    6111.7   52589.9
   41495.0      58.3     404.0    6214.9   53511.0
   41995.0      58.9     408.4    6318.1   54432.2
   42495.0      59.4     412.8    6421.3   55353.4
   42995.0      59.9     417.2    6524.4   56274.6
   43495.0      60.5     421.6    6627.6   57195.8
   43995.0      61.0     426.0    6730.8   58116.9
   44495.0      61.5     430.4    6833.9   59038.1
   44995.0      62.1     434.8    6937.1   59959.3
   45495.0      62.6     439.2    7040.3   60880.5
   45995.0      63.1     443.6    7143.4   61801.7
   46495.0      63.7     448.0    7246.6   62722.9
   46995.0      64.2     452.4    7349.8   63644.0
   47495.0      64.7     456.8    7452.9   64565.2
   47995.0      65.3     461.2    7556.1   65486.4
   48495.0      65.8     465.6    7659.3   66407.6
   48995.0      66.3     470.0    7762.4   67328.8
   49495.0      66.9     474.4    7865.6   68250.0
   49995.0      67.4     478.8    7968.8   69171.1
   50495.0      67.9     483.2    8071.9   70092.3
   50995.0      68.5     487.6    8175.1   71013.5
   51495.0      69.0     492.0    8278.3   71934.7
   51995.0      69.5     496.4    8381.4   72855.9
   52495.0      70.1     500.8    8484.6   73777.0
   52995.0      70.6     505.2    8587.8   74698.2
   53495.0      71.1     509.6    8690.9   75619.4
   53995.0      71.7     514.0    8794.1   76540.6
   54495.0      72.2     518.4    8897.3   77461.8
   54995.0      72.7     522.8    9000.4   78383.0
   55495.0      73.3     527.2    9103.6   79304.1
   55995.0      73.8     531.6    9206.8   80225.3
   56495.0      74.3     536.0    9310.0   81146.5
   56995.0      74.9     540.4    9413.1   82067.7
   57495.0      75.4     544.8    9516.3   82988.9
   57995.0      75.9     549.2    9619.5   83910.1
   58495.0      76.5     553.6    9722.6   84831.2
   58995.0      77.0     558.0    9825.8   85752.4
   59495.0      77.5     562.4    9929.0   86673.6
   59995.0      78.1     566.8   10032.1   87594.8
   60495.0      78.6     571.2   10135.3   88516.0
   60995.0      79.1     575.6   10238.5   89437.1
   61495.0      79.7     580.0   10341.6   90358.3
   61995.0      80.2     584.4   10444.8   91279.5
   62495.0      80.7     588.8   10548.0   92200.7
   62995.0      81.3     593.2   10651.1   93121.9
   63495.0      81.8     597.6   10754.3   94043.1
   63995.0      82.3     602.0   10857.5   94964.2
   64495.0      82.9     606.4   10960.6   95885.4
   64995.0      83.4     610.8   11063.8   96806.6
   65495.0      83.9     615.2   11167.0   97727.8
   65995.0      84.5     619.6   11270.1   98649.0
   66495.0      85.0     624.0   11373.3   99570.1
   66995.0      85.5     628.4   11476.5  100491.3
   67495.0      86.1     632.8   11579.6  101412.5
   67995.0      86.6     637.2   11682.8  102333.7
   68495.0      87.1     641.6   11786.0  103254.9
   68995.0      87.7     646.0   11889.1  104176.1
   69495.0      88.2     650.4   11992.3  105097.2
   69995.0      88.7     654.8   12095.5  106018.4
   70495.0      89.3     659.2   12198.7  106939.6
   70995.0      89.8     663.6   12301.8  107860.8
   71495.0      90.3     668.0   12405.0  108782.0
   71995.0      90.9     672.4   12508.2  109703.2
   72495.0      91.4     676.8   12611.3  110624.3
   72995.0      91.9     681.2   12714.5  111545.5
   73495.0      92.5     685.6   12817.7  112466.7
   73995.0      93.0     690.0   12920.8  113387.9
   74495.0      93.5     694.4   13024.0  114309.1
   74995.0      94.1     698.8   13127.2  115230.2
   75495.0      94.6     703.2   13230.3  116151.4
   75995.0      95.1     707.6   13333.5  117072.6
   76495.0      95.7     712.0   13436.7  117993.8
   76995.0      96.2     716.4   13539.8  118915.0
   77495.0      96.7     720.8   13643.0  119836.2
   77995.0      97.3     725.2   13746.2  120757.3
   78495.0      97.8     729.6   13849.3  121678.5
   78995.0      98.3     734.0   13952.5  122599.7
   79495.0      98.9     738.4   14055.7  123520.9
   79995.0      99.4     742.8   14158.8  124442.1
   80495.0      99.9     747.2   14262.0  125363.3
   80995.0     100.5     751.6   14365.2  126284.4
   81495.0     101.0     756.0   14468.3  127205.6
   81995.0     101.5     760.4   14571.5  128126.8
   82495.0     102.1     764.8   14674.7  129048.0
   82995.0     102.6     769.2   14777.8  129969.2
   83495.0     103.1     773.6   14881.0  130890.3
   83995.0     103.7     778.0   14984.2  131811.5
   84495.0     104.2     782.4   15087.4  132732.7
   84995.0     104.7     786.8   15190.5  133653.9
   85495.0     105.3     791.2   15293.7  134575.1
   85995.0     105.8     795.6   15396.9  135496.3
   86495.0     106.3     800.0   15500.0  136417.4
   86995.0     106.9     804.4   15603.2  137338.6
   87495.0     107.4     808.8   15706.4  138259.8
   87995.0     107.9     813.2   15809.5  139181.0
   88495.0     108.5     817.6   15912.7  140102.2
   88995.0     109.0     822.0   16015.9  141023.3
   89495.0     109.5     826.4   16119.0  141944.5
   89995.0     110.1     830.8   16222.2  142865.7
   90495.0     110.6     835.2   16325.4  143786.9
   90995.0     111.2     839.6   16428.5  144708.1
   91495.0     111.7     844.0   16531.7  145629.3
   91995.0     112.2     848.4   16634.9  146550.4
   92495.0     112.8     852.8   16738.0  147471.6
   92995.0     113.3     857.2   16841.2  148392.8
   93495.0     113.8     861.6   16944.4  149314.0
   93995.0     114.4     866.0   17047.5  150235.2
   94495.0     114.9     870.4   17150.7  151156.4
   94995.0     115.4     874.8   17253.9  152077.5
   95495.0     116.0     879.2   17357.0  152998.7
   95995.0     116.5     883.6   17460.2  153919.9
   96495.0     117.0     888.0   17563.4  154841.1
   96995.0     117.6     892.4   17666.5  155762.3
   97495.0     118.1     896.8   17769.7  156683.4
   97995.0     118.6     901.2   17872.9  157604.6
   98495.0     119.2     905.6   17976.1  158525.8
   98995.0     119.7     910.0   18079.2  159447.0
   99495.0     120.2     914.4   18182.4  160368.2
