# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Rh
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
     450.0       3.9       8.3      12.8      51.8
     455.0       4.0       8.4      12.9      52.5
     460.0       4.0       8.4      13.0      53.3
     465.0       4.0       8.5      13.2      54.0
     470.0       4.0       8.5      13.3      54.7
     475.0       4.0       8.6      13.4      55.4
     480.0       4.1       8.7      13.5      56.2
     485.0       4.1       8.7      13.6      56.9
     490.0       4.1       8.8      13.7      57.6
     495.0       4.1       8.8      13.8      58.4
     500.0       4.1       8.9      14.0      59.1
     505.0       4.2       9.0      14.1      59.9
     510.0       4.2       9.0      14.2      60.6
     515.0       4.2       9.1      14.3      61.4
     520.0       4.2       9.1      14.4      62.1
     525.0       4.2       9.2      14.6      62.9
     530.0       4.3       9.3      14.7      63.7
     535.0       4.3       9.3      14.8      64.4
     540.0       4.3       9.4      14.9      65.2
     545.0       4.3       9.4      15.0      66.0
     550.0       4.3       9.5      15.2      66.7
     555.0       4.3       9.6      15.3      67.5
     560.0       4.4       9.6      15.4      68.3
     565.0       4.4       9.7      15.5      69.1
     570.0       4.4       9.7      15.7      69.9
     575.0       4.4       9.8      15.8      70.7
     580.0       4.4       9.9      15.9      71.5
     585.0       4.5       9.9      16.0      72.3
     590.0       4.5      10.0      16.1      73.1
     595.0       4.5      10.0      16.3      73.9
     600.0       4.5      10.1      16.4      74.7
     605.0       4.5      10.2      16.5      75.6
     610.0       4.5      10.2      16.7      76.4
     615.0       4.6      10.3      16.8      77.2
     620.0       4.6      10.3      16.9      78.0
     625.0       4.6      10.4      17.0      78.9
     630.0       4.6      10.5      17.2      79.7
     635.0       4.6      10.5      17.3      80.5
     640.0       4.7      10.6      17.4      81.4
     645.0       4.7      10.6      17.6      82.2
     650.0       4.7      10.7      17.7      83.1
     655.0       4.7      10.7      17.8      83.9
     660.0       4.7      10.8      18.0      84.8
     665.0       4.7      10.9      18.1      85.6
     670.0       4.8      10.9      18.2      86.5
     675.0       4.8      11.0      18.4      87.4
     680.0       4.8      11.0      18.5      88.2
     685.0       4.8      11.1      18.6      89.1
     690.0       4.8      11.2      18.8      90.0
     695.0       4.8      11.2      18.9      90.8
     700.0       4.9      11.3      19.0      91.7
     705.0       4.9      11.3      19.2      92.6
     710.0       4.9      11.4      19.3      93.5
     715.0       4.9      11.4      19.4      94.4
     720.0       4.9      11.5      19.6      95.3
     725.0       4.9      11.6      19.7      96.2
     730.0       4.9      11.6      19.8      97.1
     735.0       5.0      11.7      20.0      97.9
     740.0       5.0      11.7      20.1      98.9
     745.0       5.0      11.8      20.3      99.8
     750.0       5.0      11.8      20.4     100.7
     755.0       5.0      11.9      20.5     101.6
     760.0       5.0      12.0      20.7     102.5
     765.0       5.1      12.0      20.8     103.4
     770.0       5.1      12.1      21.0     104.3
     775.0       5.1      12.1      21.1     105.2
     780.0       5.1      12.2      21.2     106.2
     785.0       5.1      12.2      21.4     107.1
     790.0       5.1      12.3      21.5     108.0
     795.0       5.1      12.3      21.7     108.9
     800.0       5.2      12.4      21.8     109.9
     805.0       5.2      12.5      21.9     110.8
     810.0       5.2      12.5      22.1     111.7
     815.0       5.2      12.6      22.2     112.7
     820.0       5.2      12.6      22.4     113.6
     825.0       5.2      12.7      22.5     114.6
     830.0       5.3      12.7      22.7     115.5
     835.0       5.3      12.8      22.8     116.4
     840.0       5.3      12.8      23.0     117.4
     845.0       5.3      12.9      23.1     118.3
     850.0       5.3      13.0      23.3     119.3
     855.0       5.3      13.0      23.4     120.2
     860.0       5.3      13.1      23.5     121.2
     865.0       5.4      13.1      23.7     122.2
     870.0       5.4      13.2      23.8     123.1
     875.0       5.4      13.2      24.0     124.1
     880.0       5.4      13.3      24.1     125.0
     885.0       5.4      13.3      24.3     126.0
     890.0       5.4      13.4      24.4     127.0
     895.0       5.4      13.4      24.6     128.0
     900.0       5.5      13.5      24.7     128.9
     905.0       5.5      13.5      24.9     129.9
     910.0       5.5      13.6      25.0     130.9
     915.0       5.5      13.7      25.2     131.8
     920.0       5.5      13.7      25.3     132.8
     925.0       5.5      13.8      25.5     133.8
     930.0       5.5      13.8      25.6     134.8
     935.0       5.6      13.9      25.8     135.8
     940.0       5.6      13.9      25.9     136.8
     945.0       5.6      14.0      26.1     137.8
     950.0       5.6      14.0      26.3     138.7
     955.0       5.6      14.1      26.4     139.7
     960.0       5.6      14.1      26.6     140.7
     965.0       5.6      14.2      26.7     141.7
     970.0       5.7      14.2      26.9     142.7
     975.0       5.7      14.3      27.0     143.7
     980.0       5.7      14.4      27.2     144.7
     985.0       5.7      14.4      27.3     145.7
     990.0       5.7      14.5      27.5     146.7
     995.0       5.7      14.5      27.6     147.7
    1000.0       5.7      14.6      27.8     148.8
    1005.0       5.8      14.6      28.0     149.8
    1010.0       5.8      14.7      28.1     150.8
    1015.0       5.8      14.7      28.3     151.8
    1020.0       5.8      14.8      28.4     152.8
    1025.0       5.8      14.8      28.6     153.9
    1030.0       5.8      14.9      28.8     154.9
    1035.0       5.8      14.9      28.9     155.9
    1040.0       5.9      15.0      29.1     156.9
    1045.0       5.9      15.0      29.2     157.9
    1050.0       5.9      15.1      29.4     159.0
    1055.0       5.9      15.1      29.5     160.0
    1060.0       5.9      15.2      29.7     161.1
    1065.0       5.9      15.2      29.9     162.1
    1070.0       5.9      15.3      30.0     163.1
    1075.0       6.0      15.4      30.2     164.2
    1080.0       6.0      15.4      30.4     165.2
    1085.0       6.0      15.5      30.5     166.2
    1090.0       6.0      15.5      30.7     167.3
    1095.0       6.0      15.6      30.8     168.3
    1100.0       6.0      15.6      31.0     169.4
    1105.0       6.0      15.7      31.2     170.4
    1110.0       6.0      15.7      31.3     171.5
    1115.0       6.1      15.8      31.5     172.5
    1120.0       6.1      15.8      31.7     173.6
    1125.0       6.1      15.9      31.8     174.6
    1130.0       6.1      15.9      32.0     175.7
    1135.0       6.1      16.0      32.2     176.7
    1140.0       6.1      16.0      32.3     177.8
    1145.0       6.1      16.1      32.5     178.8
    1150.0       6.2      16.1      32.6     179.9
    1155.0       6.2      16.2      32.8     181.0
    1160.0       6.2      16.2      33.0     182.0
    1165.0       6.2      16.3      33.2     183.1
    1170.0       6.2      16.3      33.3     184.2
    1175.0       6.2      16.4      33.5     185.2
    1180.0       6.2      16.4      33.7     186.3
    1185.0       6.2      16.5      33.8     187.4
    1190.0       6.3      16.5      34.0     188.5
    1195.0       6.3      16.6      34.2     189.5
    1200.0       6.3      16.6      34.3     190.6
    1205.0       6.3      16.7      34.5     191.7
    1210.0       6.3      16.7      34.7     192.8
    1215.0       6.3      16.8      34.8     193.9
    1220.0       6.3      16.8      35.0     194.9
    1225.0       6.3      16.9      35.2     196.0
    1230.0       6.4      17.0      35.3     197.1
    1235.0       6.4      17.0      35.5     198.2
    1240.0       6.4      17.1      35.7     199.3
    1245.0       6.4      17.1      35.9     200.4
    1250.0       6.4      17.2      36.0     201.4
    1255.0       6.4      17.2      36.2     202.5
    1260.0       6.4      17.3      36.4     203.6
    1265.0       6.4      17.3      36.6     204.7
    1270.0       6.5      17.4      36.7     205.8
    1275.0       6.5      17.4      36.9     206.9
    1280.0       6.5      17.5      37.1     208.0
    1285.0       6.5      17.5      37.2     209.1
    1290.0       6.5      17.6      37.4     210.2
    1295.0       6.5      17.6      37.6     211.3
    1300.0       6.5      17.7      37.8     212.4
    1305.0       6.5      17.7      37.9     213.6
    1310.0       6.6      17.8      38.1     214.7
    1315.0       6.6      17.8      38.3     215.8
    1320.0       6.6      17.9      38.5     216.9
    1325.0       6.6      17.9      38.7     218.0
    1330.0       6.6      18.0      38.8     219.1
    1335.0       6.6      18.0      39.0     220.2
    1340.0       6.6      18.1      39.2     221.3
    1345.0       6.6      18.1      39.4     222.5
    1350.0       6.7      18.2      39.5     223.6
    1355.0       6.7      18.2      39.7     224.7
    1360.0       6.7      18.3      39.9     225.8
    1365.0       6.7      18.3      40.1     227.0
    1370.0       6.7      18.4      40.3     228.1
    1375.0       6.7      18.4      40.4     229.2
    1380.0       6.7      18.5      40.6     230.4
    1385.0       6.7      18.5      40.8     231.5
    1390.0       6.8      18.6      41.0     232.6
    1395.0       6.8      18.6      41.1     233.7
    1400.0       6.8      18.7      41.3     234.9
    1405.0       6.8      18.7      41.5     236.0
    1410.0       6.8      18.8      41.7     237.2
    1415.0       6.8      18.8      41.9     238.3
    1420.0       6.8      18.9      42.1     239.5
    1425.0       6.8      18.9      42.2     240.6
    1430.0       6.9      19.0      42.4     241.7
    1435.0       6.9      19.0      42.6     242.9
    1440.0       6.9      19.1      42.8     244.0
    1445.0       6.9      19.1      43.0     245.2
    1450.0       6.9      19.2      43.2     246.3
    1455.0       6.9      19.2      43.3     247.5
    1460.0       6.9      19.3      43.5     248.6
    1465.0       6.9      19.3      43.7     249.8
    1470.0       7.0      19.4      43.9     251.0
    1475.0       7.0      19.4      44.1     252.1
    1480.0       7.0      19.5      44.3     253.3
    1485.0       7.0      19.5      44.4     254.4
    1490.0       7.0      19.6      44.6     255.6
    1495.0       7.0      19.6      44.8     256.7
    1500.0       7.0      19.7      45.0     257.9
    1505.0       7.0      19.7      45.2     259.1
    1510.0       7.0      19.8      45.4     260.3
    1515.0       7.1      19.8      45.6     261.4
    1520.0       7.1      19.9      45.8     262.6
    1525.0       7.1      19.9      45.9     263.8
    1530.0       7.1      20.0      46.1     264.9
    1535.0       7.1      20.0      46.3     266.1
    1540.0       7.1      20.1      46.5     267.3
    1545.0       7.1      20.1      46.7     268.5
    1550.0       7.1      20.2      46.9     269.6
    1555.0       7.2      20.2      47.1     270.8
    1560.0       7.2      20.3      47.3     272.0
    1565.0       7.2      20.3      47.5     273.2
    1570.0       7.2      20.3      47.6     274.4
    1575.0       7.2      20.4      47.8     275.6
    1580.0       7.2      20.4      48.0     276.8
    1585.0       7.2      20.5      48.2     278.0
    1590.0       7.2      20.5      48.4     279.1
    1595.0       7.3      20.6      48.6     280.3
    1600.0       7.3      20.6      48.8     281.5
    1605.0       7.3      20.7      49.0     282.7
    1610.0       7.3      20.7      49.2     283.9
    1615.0       7.3      20.8      49.4     285.1
    1620.0       7.3      20.8      49.6     286.3
    1625.0       7.3      20.9      49.8     287.5
    1630.0       7.3      20.9      49.9     288.7
    1635.0       7.3      21.0      50.1     289.9
    1640.0       7.4      21.0      50.3     291.2
    1645.0       7.4      21.1      50.5     292.4
    1650.0       7.4      21.1      50.7     293.6
    1655.0       7.4      21.2      50.9     294.8
    1660.0       7.4      21.2      51.1     296.0
    1665.0       7.4      21.3      51.3     297.2
    1670.0       7.4      21.3      51.5     298.4
    1675.0       7.4      21.4      51.7     299.7
    1680.0       7.4      21.4      51.9     300.9
    1685.0       7.5      21.5      52.1     302.1
    1690.0       7.5      21.5      52.3     303.3
    1695.0       7.5      21.6      52.5     304.5
    1700.0       7.5      21.6      52.7     305.8
    1705.0       7.5      21.7      52.9     307.0
    1710.0       7.5      21.7      53.1     308.2
    1715.0       7.5      21.8      53.3     309.5
    1720.0       7.5      21.8      53.5     310.7
    1725.0       7.6      21.9      53.7     311.9
    1730.0       7.6      21.9      53.9     313.2
    1735.0       7.6      22.0      54.1     314.4
    1740.0       7.6      22.0      54.3     315.6
    1745.0       7.6      22.1      54.5     316.8
    1750.0       7.6      22.1      54.7     318.1
    1755.0       7.6      22.2      54.9     319.3
    1760.0       7.6      22.2      55.1     320.6
    1765.0       7.6      22.3      55.3     321.8
    1770.0       7.7      22.3      55.5     323.1
    1775.0       7.7      22.3      55.7     324.3
    1780.0       7.7      22.4      55.9     325.6
    1785.0       7.7      22.4      56.1     326.8
    1790.0       7.7      22.5      56.3     328.1
    1795.0       7.7      22.5      56.5     329.3
    1800.0       7.7      22.6      56.7     330.6
    1805.0       7.7      22.6      56.9     331.8
    1810.0       7.7      22.7      57.1     333.1
    1815.0       7.8      22.7      57.3     334.4
    1820.0       7.8      22.8      57.5     335.6
    1825.0       7.8      22.8      57.7     336.9
    1830.0       7.8      22.9      57.9     338.1
    1835.0       7.8      22.9      58.1     339.4
    1840.0       7.8      23.0      58.3     340.7
    1845.0       7.8      23.0      58.5     341.9
    1850.0       7.8      23.1      58.7     343.2
    1855.0       7.8      23.1      58.9     344.5
    1860.0       7.9      23.2      59.1     345.8
    1865.0       7.9      23.2      59.3     347.0
    1870.0       7.9      23.3      59.5     348.3
    1875.0       7.9      23.3      59.7     349.6
    1880.0       7.9      23.4      59.9     350.9
    1885.0       7.9      23.4      60.2     352.1
    1890.0       7.9      23.5      60.4     353.4
    1895.0       7.9      23.5      60.6     354.7
    1900.0       7.9      23.6      60.8     356.0
    1905.0       8.0      23.6      61.0     357.3
    1910.0       8.0      23.6      61.2     358.6
    1915.0       8.0      23.7      61.4     359.9
    1920.0       8.0      23.7      61.6     361.1
    1925.0       8.0      23.8      61.8     362.4
    1930.0       8.0      23.8      62.0     363.7
    1935.0       8.0      23.9      62.2     365.0
    1940.0       8.0      23.9      62.4     366.3
    1945.0       8.0      24.0      62.6     367.6
    1950.0       8.1      24.0      62.9     368.9
    1955.0       8.1      24.1      63.1     370.2
    1960.0       8.1      24.1      63.3     371.5
    1965.0       8.1      24.2      63.5     372.8
    1970.0       8.1      24.2      63.7     374.1
    1975.0       8.1      24.3      63.9     375.4
    1980.0       8.1      24.3      64.1     376.8
    1985.0       8.1      24.4      64.3     378.1
    1990.0       8.1      24.4      64.5     379.4
    1995.0       8.2      24.5      64.8     380.7
    2495.0       9.2      29.1      87.2     520.4
    2995.0      10.2      33.7     111.9     675.3
    3495.0      11.1      38.2     138.9     845.1
    3995.0      12.0      42.6     167.9    1029.9
    4495.0      12.8      46.9     198.8    1229.4
    4995.0      13.6      51.1     231.7    1443.5
    5495.0      14.4      55.3     266.5    1672.0
    5995.0      15.2      59.5     303.0    1914.7
    6495.0      16.0      63.6     341.3    2171.3
    6995.0      16.7      67.7     381.3    2441.2
    7495.0      17.4      71.7     422.9    2724.2
    7995.0      18.1      75.7     466.2    3019.9
    8495.0      18.9      79.6     511.1    3328.1
    8995.0      19.5      83.6     557.6    3648.6
    9495.0      20.2      87.5     605.6    3981.4
    9995.0      20.9      91.4     655.1    4326.4
   10495.0      21.6      95.2     706.1    4683.4
   10995.0      22.2      99.1     758.6    5052.3
   11495.0      22.9     102.9     812.6    5433.1
   11995.0      23.5     106.7     868.0    5825.7
   12495.0      24.2     110.4     924.8    6230.0
   12995.0      24.8     114.2     983.0    6645.9
   13495.0      25.4     117.9    1042.6    7073.4
   13995.0      26.1     121.7    1103.5    7512.4
   14495.0      26.7     125.4    1165.9    7962.9
   14995.0      27.3     129.1    1229.5    8424.7
   15495.0      27.9     132.8    1294.5    8897.9
   15995.0      28.5     136.4    1360.8    9382.4
   16495.0      29.1     140.1    1428.5    9878.1
   16995.0      29.7     143.7    1497.4   10385.0
   17495.0      30.3     147.3    1567.6   10903.0
   17995.0      30.8     151.0    1639.1   11432.1
   18495.0      31.4     154.6    1711.8   11972.3
   18995.0      32.0     158.2    1785.8   12523.4
   19495.0      32.6     161.7    1861.1   13085.5
   19995.0      33.1     165.3    1937.6   13658.6
   20495.0      33.7     168.9    2015.3   14242.5
   20995.0      34.3     172.4    2094.2   14837.3
   21495.0      34.8     176.0    2174.3   15442.9
   21995.0      35.4     179.5    2255.7   16059.2
   22495.0      35.9     183.0    2338.2   16686.3
   22995.0      36.5     186.6    2421.9   17324.1
   23495.0      37.0     190.1    2506.8   17972.6
   23995.0      37.6     193.6    2592.9   18631.7
   24495.0      38.1     197.1    2680.1   19301.4
   24995.0      38.7     200.5    2768.5   19981.7
   25495.0      39.2     204.0    2858.0   20672.5
   25995.0      39.7     207.5    2948.7   21373.8
   26495.0      40.3     211.0    3040.5   22085.6
   26995.0      40.8     214.4    3133.4   22807.9
   27495.0      41.3     217.9    3227.5   23540.6
   27995.0      41.8     221.3    3322.6   24283.7
   28495.0      42.4     224.7    3418.9   25037.2
   28995.0      42.9     228.2    3516.3   25801.1
   29495.0      43.4     231.6    3614.8   26575.2
   29995.0      43.9     235.0    3714.3   27359.7
   30495.0      44.4     238.4    3814.3   28148.3
   30995.0      44.9     241.8    3914.3   28936.9
   31495.0      45.4     245.2    4014.4   29725.4
   31995.0      45.9     248.6    4114.4   30514.0
   32495.0      46.5     252.1    4214.4   31302.6
   32995.0      47.0     255.5    4314.4   32091.2
   33495.0      47.5     258.9    4414.4   32879.7
   33995.0      48.0     262.3    4514.4   33668.3
   34495.0      48.5     265.7    4614.4   34456.9
   34995.0      49.0     269.1    4714.4   35245.5
   35495.0      49.5     272.5    4814.4   36034.0
   35995.0      50.0     275.9    4914.4   36822.6
   36495.0      50.5     279.4    5014.4   37611.2
   36995.0      51.1     282.8    5114.4   38399.8
   37495.0      51.6     286.2    5214.4   39188.3
   37995.0      52.1     289.6    5314.4   39976.9
   38495.0      52.6     293.0    5414.4   40765.5
   38995.0      53.1     296.4    5514.4   41554.1
   39495.0      53.6     299.8    5614.5   42342.6
   39995.0      54.1     303.2    5714.5   43131.2
   40495.0      54.6     306.6    5814.5   43919.8
   40995.0      55.2     310.1    5914.5   44708.4
   41495.0      55.7     313.5    6014.5   45496.9
   41995.0      56.2     316.9    6114.5   46285.5
   42495.0      56.7     320.3    6214.5   47074.1
   42995.0      57.2     323.7    6314.5   47862.7
   43495.0      57.7     327.1    6414.5   48651.2
   43995.0      58.2     330.5    6514.5   49439.8
   44495.0      58.7     333.9    6614.5   50228.4
   44995.0      59.2     337.4    6714.5   51017.0
   45495.0      59.8     340.8    6814.5   51805.5
   45995.0      60.3     344.2    6914.5   52594.1
   46495.0      60.8     347.6    7014.5   53382.7
   46995.0      61.3     351.0    7114.6   54171.3
   47495.0      61.8     354.4    7214.6   54959.8
   47995.0      62.3     357.8    7314.6   55748.4
   48495.0      62.8     361.2    7414.6   56537.0
   48995.0      63.3     364.7    7514.6   57325.6
   49495.0      63.8     368.1    7614.6   58114.1
   49995.0      64.4     371.5    7714.6   58902.7
   50495.0      64.9     374.9    7814.6   59691.3
   50995.0      65.4     378.3    7914.6   60479.9
   51495.0      65.9     381.7    8014.6   61268.4
   51995.0      66.4     385.1    8114.6   62057.0
   52495.0      66.9     388.5    8214.6   62845.6
   52995.0      67.4     391.9    8314.6   63634.2
   53495.0      67.9     395.4    8414.6   64422.7
   53995.0      68.4     398.8    8514.6   65211.3
   54495.0      69.0     402.2    8614.6   65999.9
   54995.0      69.5     405.6    8714.7   66788.5
   55495.0      70.0     409.0    8814.7   67577.0
   55995.0      70.5     412.4    8914.7   68365.6
   56495.0      71.0     415.8    9014.7   69154.2
   56995.0      71.5     419.2    9114.7   69942.8
   57495.0      72.0     422.7    9214.7   70731.3
   57995.0      72.5     426.1    9314.7   71519.9
   58495.0      73.1     429.5    9414.7   72308.5
   58995.0      73.6     432.9    9514.7   73097.1
   59495.0      74.1     436.3    9614.7   73885.6
   59995.0      74.6     439.7    9714.7   74674.2
   60495.0      75.1     443.1    9814.7   75462.8
   60995.0      75.6     446.5    9914.7   76251.4
   61495.0      76.1     450.0   10014.7   77039.9
   61995.0      76.6     453.4   10114.7   77828.5
   62495.0      77.1     456.8   10214.7   78617.1
   62995.0      77.7     460.2   10314.8   79405.7
   63495.0      78.2     463.6   10414.8   80194.2
   63995.0      78.7     467.0   10514.8   80982.8
   64495.0      79.2     470.4   10614.8   81771.4
   64995.0      79.7     473.8   10714.8   82560.0
   65495.0      80.2     477.3   10814.8   83348.5
   65995.0      80.7     480.7   10914.8   84137.1
   66495.0      81.2     484.1   11014.8   84925.7
   66995.0      81.7     487.5   11114.8   85714.3
   67495.0      82.3     490.9   11214.8   86502.8
   67995.0      82.8     494.3   11314.8   87291.4
   68495.0      83.3     497.7   11414.8   88080.0
   68995.0      83.8     501.1   11514.8   88868.6
   69495.0      84.3     504.5   11614.8   89657.1
   69995.0      84.8     508.0   11714.8   90445.7
   70495.0      85.3     511.4   11814.8   91234.3
   70995.0      85.8     514.8   11914.9   92022.9
   71495.0      86.3     518.2   12014.9   92811.4
   71995.0      86.9     521.6   12114.9   93600.0
   72495.0      87.4     525.0   12214.9   94388.6
   72995.0      87.9     528.4   12314.9   95177.2
   73495.0      88.4     531.8   12414.9   95965.7
   73995.0      88.9     535.3   12514.9   96754.3
   74495.0      89.4     538.7   12614.9   97542.9
   74995.0      89.9     542.1   12714.9   98331.5
   75495.0      90.4     545.5   12814.9   99120.0
   75995.0      91.0     548.9   12914.9   99908.6
   76495.0      91.5     552.3   13014.9  100697.2
   76995.0      92.0     555.7   13114.9  101485.8
   77495.0      92.5     559.1   13214.9  102274.3
   77995.0      93.0     562.6   13314.9  103062.9
   78495.0      93.5     566.0   13415.0  103851.5
   78995.0      94.0     569.4   13515.0  104640.1
   79495.0      94.5     572.8   13615.0  105428.6
   79995.0      95.0     576.2   13715.0  106217.2
   80495.0      95.6     579.6   13815.0  107005.8
   80995.0      96.1     583.0   13915.0  107794.4
   81495.0      96.6     586.4   14015.0  108582.9
   81995.0      97.1     589.8   14115.0  109371.5
   82495.0      97.6     593.3   14215.0  110160.1
   82995.0      98.1     596.7   14315.0  110948.7
   83495.0      98.6     600.1   14415.0  111737.2
   83995.0      99.1     603.5   14515.0  112525.8
   84495.0      99.6     606.9   14615.0  113314.4
   84995.0     100.2     610.3   14715.0  114103.0
   85495.0     100.7     613.7   14815.0  114891.5
   85995.0     101.2     617.1   14915.0  115680.1
   86495.0     101.7     620.6   15015.1  116468.7
   86995.0     102.2     624.0   15115.1  117257.3
   87495.0     102.7     627.4   15215.1  118045.8
   87995.0     103.2     630.8   15315.1  118834.4
   88495.0     103.7     634.2   15415.1  119623.0
   88995.0     104.2     637.6   15515.1  120411.6
   89495.0     104.8     641.0   15615.1  121200.1
   89995.0     105.3     644.4   15715.1  121988.7
   90495.0     105.8     647.9   15815.1  122777.3
   90995.0     106.3     651.3   15915.1  123565.9
   91495.0     106.8     654.7   16015.1  124354.4
   91995.0     107.3     658.1   16115.1  125143.0
   92495.0     107.8     661.5   16215.1  125931.6
   92995.0     108.3     664.9   16315.1  126720.2
   93495.0     108.9     668.3   16415.1  127508.7
   93995.0     109.4     671.7   16515.1  128297.3
   94495.0     109.9     675.2   16615.2  129085.9
   94995.0     110.4     678.6   16715.2  129874.5
   95495.0     110.9     682.0   16815.2  130663.0
   95995.0     111.4     685.4   16915.2  131451.6
   96495.0     111.9     688.8   17015.2  132240.2
   96995.0     112.4     692.2   17115.2  133028.8
   97495.0     112.9     695.6   17215.2  133817.3
   97995.0     113.5     699.0   17315.2  134605.9
   98495.0     114.0     702.4   17415.2  135394.5
   98995.0     114.5     705.9   17515.2  136183.1
   99495.0     115.0     709.3   17615.2  136971.6
